"pathway","pval","padj","ES","NES","nMoreExtreme","size","main_pathway","leadingEdge"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","0.000195733020160501","0.00438987745903564","-0.589452590174795","-2.30647926720517","0","40","main","HADH,ALDH6A1,PCCA,BCKDHB,IVD,ACAD8,PCCB,BCAT1,DBT,BCAT2,ALDH7A1,MCCC1,ACADSB,ACAA2,ALDH2,ACAA1,ACAT1,ALDH1B1,HMGCL,HIBCH,ECHS1,MMUT,ACAT2,DLD,BCKDHA,ALDH3A2,OXCT1,HMGCS1,HADHA"
"KEGG_DNA_REPLICATION","0.000193535900909619","0.00438987745903564","-0.552936222071154","-2.08879423396747","0","34","main","RFC2,PRIM1,POLE2,LIG1,FEN1,RFC5,POLA2,MCM4,MCM5,RNASEH1,PRIM2,RPA1,RPA2,RFC3,MCM6,POLD4,MCM3,RFC4,RNASEH2A,RFC1,MCM7,POLA1,POLD2"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","0.000185288123031314","0.00438987745903564","0.61383837652038","3.18752981696419","0","234","main","CCL20,CXCL2,IL6,CXCL3,CXCL1,CXCL5,IL24,CXCL8,IL1B,CXCL6,IL1A,LIF,INHBA,CCL2,CSF3,TNFSF14,IL6ST,VEGFA,LTB,EGFR,CXCL10,CXCR4,BMP2,IL17RB,CXCL11,CSF2,CSF1,FLT3,IL1RAP,IFNGR1,EDA,TNF,PRL,IL1R1,TNFRSF25,EDA2R,CXCR6,TNFRSF10B,CCR8,PDGFB,IL2RB,PRLR,CXCR3,IL15RA,TGFB1,KDR,CCL18,IL18RAP,CXCR1,PLEKHO2,IL2RG,IL2RA,PPBP,IL12RB1,ACVR1B,LTA,CCR2,IL17B,BMP7,EDAR,IL19,CXCL9,XCR1,OSMR"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY","0.00018807598269701","0.00438987745903564","0.57362824624411","2.82760944155398","0","166","main","CCL20,CXCL2,CXCL3,CXCL1,CXCL5,CXCL8,CXCL6,NFKBIA,CCL2,NFKB1,LYN,CXCL10,CDC42,CXCR4,CXCL11,GNG4,GRK6,PIK3CD,CXCR6,CCR8,ADCY1,KRAS,PIK3R5,JAK3,PLCB1,GSK3A,CXCR3,CCL18,WASL,CXCR1,SHC3,ADCY9,PPBP,WAS,CCR2,CXCL9,XCR1,CCL22,PLCB2,RASGRP2,CCL25,HCK,RELA,GRK2,STAT1,GNG5"
"KEGG_CELL_ADHESION_MOLECULES_CAMS","0.000191424196018377","0.00438987745903564","0.461526092296089","2.15973453406439","0","119","main","ICAM1,CLDN1,SDC4,CLDN17,ITGAV,CADM3,ICOSLG,ITGAM,HLA-F,ICAM2,CNTN1,CNTN2,CLDN15,CLDN16,PECAM1,NECTIN1,CD22,JAM2,SPN,CD6,CD4,HLA-DOA,HLA-DMB,VCAN,MPZ,MAG,CD86,NRCAM,MADCAM1,NRXN1,HLA-DRA,HLA-G,CDH4,JAM3,SDC2,CD28,CDH2,NLGN4X,HLA-A,SIGLEC1,CD8B,CD40,NCAM1,ITGA8,CTLA4,ITGB7,HLA-DQA1,CLDN9,NRXN3,OCLN,NRXN2,PTPRF"
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","0.000197160883280757","0.00438987745903564","0.534362197974701","2.23344927327848","0","66","main","C3,CFB,F3,PLAT,PLAU,SERPINE1,PLAUR,SERPINA1,CD55,MASP2,FGG,C8A,F10,F13A1,F13B,VWF,KNG1,BDKRB2,F11,F5,THBD,MASP1,SERPIND1,TFPI,C1S,F2,C4BPA,PROC,C8B,SERPINC1"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","0.000194287934719254","0.00438987745903564","0.514581034634497","2.31783469377877","0","98","main","IL6,CXCL8,IL1B,NFKBIA,NFKB1,IKBKE,MAP3K8,JUN,CXCL10,TLR2,TRAF3,CXCL11,TNF,IRF5,MAPK10,PIK3CD"
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","0.000199760287654814","0.00438987745903564","0.753844094132074","3.04439502379929","0","56","main","CXCL2,IL6,CXCL1,TNFAIP3,BIRC3,CXCL8,IL1B,NFKBIA,CCL2,NFKB1,TNF,MAPK10,NLRP3"
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY","0.00020124773596297","0.00438987745903564","0.606221129828745","2.37603471610661","0","49","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","IL6,IL1B,NFKBIA,NFKB1,IKBKE,CXCL10,DDX58"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE","0.000196116885663856","0.00438987745903564","0.55940709617709","2.44984850622685","0","83","main","IL6,IL1B,IL1A,CSF3,TFRC,CSF2,CSF1,FLT3,TNF,ITGAM,IL1R1,MS4A1,ITGA5,CD55,CD19,CD22,CD7,GP1BA,CD5,CD44,CD4,CD1C,IL2RA,CD36,CD3E,GP9,IL7R,HLA-DRA,ITGA2B,CSF1R,GP5,IL5RA"
"KEGG_PRION_DISEASES","0.00020631318341242","0.00438987745903564","0.653496187248653","2.32694616570395","0","33","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","IL6,IL1B,IL1A,EGR1"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","0.000198255352894528","0.00438987745903564","0.53859330694","2.22536893908681","0","63","main","CXCL1,CXCL8,NFKBIA,HBEGF,NFKB1,JUN,LYN,EGFR,CDC42,MAPK10"
"KEGG_LEISHMANIA_INFECTION","0.000197160883280757","0.00438987745903564","0.542967973605455","2.26941844063605","0","66","main","IL1B,NFKBIA,IL1A,C3,NFKB1,JUN,PTGS2,TLR2,NCF4,IFNGR1,TNF,ITGAM,TGFB1,NOS2,HLA-DOA,HLA-DMB,ELK1,RELA,STAT1,HLA-DRA,FOS,FCGR2C,IFNGR2,NCF2"
"KEGG_PATHWAYS_IN_CANCER","0.000181225081551287","0.00438987745903564","0.356291017841785","1.92183714673623","0","307","main","IL6,BIRC3,CXCL8,NFKBIA,NFKB1,NFKB2,LAMB3,JUN,VEGFA,EGFR,SMAD3,PTGS2,PPARD,CDC42,TRAF3,TGFA,IGF1R,BMP2,WNT4,ITGAV,FLT3,FGF4,CDKN1A,WNT5A,TPR,DAPK1,WNT2,MMP9,NKX3-1,FGF21,COL4A4,MAPK10,WNT6,FGFR3,IGF1,LAMC3,PIK3CD,NTRK1,PDGFB,PTCH2,ETS1,KRAS,PIK3R5,EP300,LAMA3,FGF14,FZD10,TGFB1,AXIN1,LAMC2,PML,RARB,HIF1A,BCR,NOS2,PAX8"
"KEGG_GRAFT_VERSUS_HOST_DISEASE","0.000206825232678387","0.00438987745903564","0.66121713103869","2.36877731376211","0","34","main","IL6,IL1B,IL1A,TNF,HLA-F,KIR3DL1,GZMB,HLA-DOA,HLA-DMB,CD86,KIR2DL2,KLRD1,HLA-DRA,HLA-G,CD28,HLA-A,KIR3DL2"
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","0.000183116645303058","0.00438987745903564","0.388899715727736","2.05901311202978","0","268","main","ICAM1,LAMB3,SDC4,TNC,BMP2,DDR1,ITGAV,SERPINE1,MMP9,ADAMTS2,MMP19,ADAM8,DCN,THBS1,BMP1,COL4A4,AGRN,ITGAM,ITGAX,PLEC,SPOCK3,ITGA5,LAMC3,ICAM2,COL5A3,PDGFB,ICAM4,APP,MFAP4,CEACAM1,PECAM1,TNXB,BCAN,COL4A5,FGG,LAMA3,JAM2,LOX,TGFB1,FBLN1,ADAM12,LAMC2,KDR,CTSB,COL4A3,CD44,COL14A1,VWF,COLGALT2,COL13A1,COL1A1,COL6A1,TLL2,BMP7,VCAN,CTRB2,MMP14,NID1,CAPN2,LAMC1,ADAMTS9,PLOD2,COL9A2,MMP1,ADAM19,ELN,KLK7,COL10A1,MADCAM1,NRXN1,MMP2,GDF5,FGF2,DDR2,COL6A3,COL8A2,MMP24,JAM3,ITGA2B,ITGB4,PRKCA,FBLN5,SDC2,MMP11,CTSG,LTBP4,VTN,COL5A1,MMP15,ACTN1,TPSAB1,NCAM1,COL1A2,KLK2,SCUBE3,TIMP1,LAMA5,LTBP1,BMP10,ITGA8,CTSS,ITGB7,MFAP5,FN1,ADAM17,FURIN"
"REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS","0.000194704049844237","0.00438987745903564","-0.630459066249115","-2.31852580192048","0","31","main","STN1,RFC2,PRIM1,LIG1,FEN1,POT1,RFC5,DSCC1,POLA2,ACD,BLM,PRIM2,RPA1,TERF2,RPA2,RFC3,POLD4,WRN,RFC4,RFC1,TERF2IP,TINF2,CTC1,POLA1,POLD2"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS","0.000193535900909619","0.00438987745903564","-0.672512233064246","-2.54050940890686","0","34","main","CDC25C,CDC6,RFC2,ORC1,CHEK1,CDC45,ORC4,CLSPN,RFC5,ORC2,MCM4,MCM5,RAD17,HUS1,ORC3,RPA1,MCM10,RPA2,CDK2,ATR,RFC3,MCM6,MCM3,RFC4,ORC5,MCM7,CDC7,RAD9A"
