"pathway","pval","padj","ES","NES","nMoreExtreme","size","main_pathway","leadingEdge"
"KEGG_RIBOSOME","0.000292056074766355","0.0608130081300813","-0.438528539997005","-2.02796835074464","0","81","main","RPL31,RPS2,RPL22,RPL15,RPS16,RPS28,RPL10L,RPS25,RPS10,RPL27A,RPL37,RPL37A,RPL23,RPS27,RPL41,RPL5,RPS29,MRPL13,RPS27A,RPS12,RPS9,RPLP0,RPL36,RPL38,RPS26,RPL34,RPS11,UBA52,RPL11,RPL13A,RPL28,RPS6,RPL24,RPL7,RPLP2,RPL12,RSL24D1,RPL19,RPL18,RPS24,RPS15,RPL18A,RPS21,RPL23A,RPS13,RPS3A,RPS5,RPL10A,RPS23,RPL4,RPL35,RPS27L,RPL29,RPLP1,RPS3,RPS18,RPL36AL,RPL8,RPL30,RPL3"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE","0.000151446312282296","0.0608130081300813","0.49480660100481","2.11108989958836","0","83","main","GYPA,TPO,IL7R,ITGB3,CD22,ITGAM,THPO,ITGA2B,IL5,IL11,IL1A,ANPEP,IL7,IL1R1,CD33,IL3RA,CD44,FLT3,IL3,CR1,GP9,TFRC,CD7,CD59,KITLG,ITGA5,IL5RA,HLA-DRA,KIT,CSF2RA,CD19,ITGA6,CD36,ITGA4,CD3E,EPOR,EPO,FLT3LG,IL1B,CSF3,CSF3R"
"KEGG_PARKINSONS_DISEASE","0.000307597662257767","0.0608130081300813","-0.375029767378585","-1.80671034846137","0","102","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS","ATP5F1C,SLC18A1,SDHC,COX7A2,SNCAIP,NDUFA4L2,NDUFA4,NDUFA5,ATP5F1E,NDUFB1,UQCRH,ATP5PF,NDUFA6,SDHD,NDUFS5,NDUFB8,NDUFB7,UBA7,NDUFS8,SLC25A6,UQCR10,NDUFA1,COX7C,COX5A,SLC6A3,ATP5PD,UQCRC2,GPR37,NDUFC1,NDUFC2,UBE2L3,NDUFS4,COX5B,UQCRB,NDUFB4,NDUFS6,CASP9,NDUFV2,COX8A,PRKN,HTRA2,SLC25A5,UBE2G1,VDAC1,ATP5PB,UQCR11,ATP5MC3,ATP5MC1,NDUFA8,PPID,ATP5MC2,NDUFA3"
"REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT","0.00032520325203252","0.0608130081300813","-0.389783714575072","-1.9957744998472","0","142","main","COX11,FH,ATP5F1C,SDHC,SUCLG2,PPARD,PDK4,ME1,UCP3,NNT,ATP5ME,ETFDH,NDUFA4,NDUFAF5,NDUFA5,ATP5F1E,SUCLA2,NDUFAF7,NDUFB1,UQCRH,BSG,LDHAL6B,ATP5PF,NDUFA6,SDHD,NDUFS5,NDUFB8,DLAT,NDUFB7,NUBPL,L2HGDH,NDUFS8,UQCR10,NDUFA1,COX7C,COX5A,IDH3A,DMAC2L,SLC16A3,ATP5PD,UQCRC2,PDK2,IDH2,NDUFC1,NDUFC2,GSTZ1,DLD,PDHA1,NDUFS4,COX5B,PDHB,UQCRB,NDUFB4,NDUFS6,HAGH,NDUFV2,ETFB,COX8A"
"REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","0.000294550810014728","0.0608130081300813","-0.411935968283496","-1.9330612316025","0","87","KEGG_RIBOSOME","RPL31,RPS2,RPS14,RPL22,RPL15,RPS16,RPS28,RPL10L,RPS25,RPS10,RPL27A,RPL37,RPL37A,RPL23,RPS27,EEF2,RPL41,RPL5,RPS29,RPS27A,RPS12,RPS9,RPLP0,RPL36,RPL38,RPS26,RPL34,RPS11,UBA52,RPL11,RPL13A,RPL28,RPS6,RPL24,RPL7,RPLP2,RPL12,RPL19,RPL18,RPS24,RPS15,RPL18A,RPS21,EEF1B2,RPL23A,EEF1A1,RPS13,RPS3A,RPS5,RPL10A,RPS23,RPL4,RPL35,RPS27L,RPL29,RPLP1,RPS3,RPS18,RPL36AL,RPL8,RPL30,RPL3"
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS","0.000302023557837511","0.0608130081300813","-0.420366154419154","-2.01350395361511","0","97","REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT","COX11,ATP5F1C,SDHC,UCP3,ATP5ME,ETFDH,NDUFA4,NDUFAF5,NDUFA5,ATP5F1E,NDUFAF7,NDUFB1,UQCRH,ATP5PF,NDUFA6,SDHD,NDUFS5,NDUFB8,NDUFB7,NUBPL,NDUFS8,UQCR10,NDUFA1,COX7C,COX5A,DMAC2L,ATP5PD,UQCRC2,NDUFC1,NDUFC2,NDUFS4,COX5B,UQCRB,NDUFB4,NDUFS6,NDUFV2,ETFB,COX8A,SURF1,ATP5PB,UQCR11,ATP5MC3,ATP5MC1,NDUFA8,COA1,UCP2,ATP5MC2,NDUFA3"
"KEGG_ERBB_SIGNALING_PATHWAY","0.000604777744179014","0.0753956254409838","0.407759746220716","1.73719505206024","3","82","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","AKT2,SHC3,TGFA,STAT5A,CBL,SOS2,CBLB,PRKCA,CBLC,ERBB2,PAK3,PIK3CA,CRKL,PIK3CG,MAP2K1,STAT5B,NRG1,JUN,PIK3R5,CAMK2A,PIK3CB,MAPK9,PAK2,MAP2K4,MAPK1,SOS1,MYC,GSK3B,MAPK10,PAK5,HBEGF,MAPK8,RPS6KB2,NCK2,EGFR,AKT3,SRC"
"REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS","0.000501630298470028","0.0753956254409838","-0.5446394529298","-1.99866257787593","1","29","main","PCNA,POLH,RFC2,ISG15,PCLAF,UBA7,RFC1,RPA3,RPS27A,POLD4,UBC,POLE,UBA52,POLE2,POLI,POLD1"
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT","0.000581902822228688","0.0753956254409838","-0.41778622449608","-1.90799224538228","1","77","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS","COX11,SDHC,ETFDH,NDUFA4,NDUFAF5,NDUFA5,NDUFAF7,NDUFB1,UQCRH,NDUFA6,SDHD,NDUFS5,NDUFB8,NDUFB7,NUBPL,NDUFS8,UQCR10,NDUFA1,COX7C,COX5A,UQCRC2,NDUFC1,NDUFC2,NDUFS4,COX5B,UQCRB,NDUFB4,NDUFS6,NDUFV2,ETFB,COX8A"
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","0.000740850496369833","0.0831234256926952","0.392557203351648","1.74434790930559","4","105","main","AKT2,CBL,SOS2,CBLB,IKBKB,CBLC,MALT1,PAK3,MAPK11,NFATC1,PIK3CA,IL5,CD28,VAV2,RELA,PIK3CG,CDC42,CD247,PDCD1,MAP2K1,FYN,PPP3R1,JUN,PIK3R5,PPP3CC,PIK3CB,MAPK9,ZAP70,MAP3K7,PAK2,IL10,MAPK1,DLG1,SOS1,MAPK14,PPP3CA,NFKB1,GSK3B,ITK,CD3E,PAK5,IKBKG,NFATC3,CTLA4"
"KEGG_CHRONIC_MYELOID_LEUKEMIA","0.000924356801725466","0.0942843937759975","0.428674144301618","1.77125780266146","5","70","KEGG_ERBB_SIGNALING_PATHWAY","AKT2,SHC3,STAT5A,SMAD3,CBL,SOS2,CBLB,IKBKB,CBLC,PTPN11,PIK3CA,RELA,CRKL,PIK3CG,MAP2K1,STAT5B,PIK3R5,MDM2,MECOM,PIK3CB,MAPK1,TGFBR2,SOS1,CTBP2,MYC,NFKB1,CCND1,TGFB3,IKBKG"
