Gene	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Angptl2	Angptl2	2048.6757848941	-2.26173393888986	0.0679351399900551	-33.2925484398936	4.94937671115185e-243	6.30451605466523e-239
Pdgfb	Pdgfb	4631.57822265765	-1.302903585899	0.0511597294633646	-25.4673666097475	4.53380761951987e-143	2.88758207287221e-139
Mapkapk3	Mapkapk3	4873.82712034434	-1.16759546448687	0.0465089126927773	-25.1047680301542	4.41147646056445e-139	1.87311290515567e-135
Dusp4	Dusp4	3246.95000513979	-1.23891424974365	0.0542596230405809	-22.8330788221117	2.15250180525341e-115	6.8546419988295e-112
Tbc1d4	Tbc1d4	3648.73731863663	-1.12870813082439	0.0506335959798566	-22.2916841867881	4.4493626360948e-110	1.13351962517151e-106
Adam19	Adam19	1193.06593529918	-1.7449776876282	0.0803003438746904	-21.7306377959135	1.05329053511466e-104	2.23613580604842e-101
Slc39a10	Slc39a10	1540.18241227104	1.49062990876883	0.0694916049992487	21.4505033922435	4.51737234912913e-102	8.22032699760098e-99
Gfi1	Gfi1	1283.47156423303	1.62853768792294	0.0760372010568701	21.4176438018137	9.15016413679382e-102	1.456934884681e-98
Lta	Lta	3708.35414481922	-1.05615268659638	0.0503965088143337	-20.9568621208934	1.62449573314104e-97	2.29920296097229e-94
Rasa3	Rasa3	1102.62398055301	-1.62552295242013	0.0801263004415119	-20.2870086783388	1.67480319001185e-91	2.13336430343709e-88
Tbl1xr1	Tbl1xr1	2526.32231451493	-1.07486741158578	0.0569036584916488	-18.8892496559519	1.39818988733993e-79	1.61910388953964e-76
Rora	Rora	654.782722045265	-1.94410836521067	0.105163713319191	-18.4864940943074	2.6524887228401e-76	2.81561677929477e-73
Cd200	Cd200	4364.7765456255	0.905499391828914	0.049917916672053	18.1397672859185	1.54684741812445e-73	1.51567249323609e-70
Ogt	Ogt	4280.57327927032	0.868457641895768	0.0487045241316805	17.8311493106421	4.05009240300201e-71	3.68500550210283e-68
Gbp2	Gbp2	697.489614044413	1.82431672529252	0.103808179456209	17.5739208109521	3.90245407187792e-69	3.31396399783873e-66
Igfbp4	Igfbp4	3108.92388374204	-0.922483497527922	0.0542764662498717	-16.9960124758509	8.78994562690548e-65	6.99789546222012e-62
Elk3	Elk3	1146.17484234505	-1.28179706400305	0.0780585184714805	-16.4209760715786	1.353714569446e-60	1.01433036385901e-57
Icos	Icos	1604.26429360856	1.09698523238554	0.0675393360536135	16.2421678459312	2.53794522012664e-59	1.79601923410962e-56
Malt1	Malt1	8846.05469891297	-0.658578666740914	0.0406290181778876	-16.2095639096528	4.31620386538717e-59	2.89367393880536e-56
Maf	Maf	266.223871670315	-2.67155472305285	0.166608124069152	-16.0349607078224	7.28296516193038e-58	4.49501222869777e-55
Ahr	Ahr	2995.85197556268	-0.855998371186169	0.0533868448560176	-16.0338820077262	7.41052416412728e-58	4.49501222869777e-55
Apol9b	Apol9b	160.156577319844	-3.64461695623043	0.241299132570362	-15.1041444592333	1.52067293151581e-51	8.80469627347656e-49
Tgfbr1	Tgfbr1	1247.39921787701	-1.15390416984888	0.0765379880389234	-15.0762281504194	2.3215830877939e-51	1.28575327705733e-48
Mgea5	Mgea5	2540.37106691025	-0.853753767069557	0.0568894766650662	-15.0072353819668	6.58350397460212e-51	3.49419473452008e-48
Ms4a6b	Ms4a6b	1631.78423649204	1.03970482619442	0.0698373146743988	14.8875258311666	3.97198067878817e-50	2.02380359545615e-47
