Gene	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Il17f	Il17f	930.131129348858	4.50654382639159	0.119920578272815	37.5794037295199	0	0
Furin	Furin	3892.40771749053	1.5621847652522	0.0528802716268432	29.5419202131934	8.34004581485363e-192	5.29009106036166e-188
Ahr	Ahr	596.203205159001	3.38933542879021	0.116949934813848	28.9810801022257	1.13943612771872e-184	4.8182955720799e-181
Cd5l	Cd5l	1001.35862790361	2.66240265490968	0.0940729695749597	28.3014628637635	3.31556085492749e-176	1.05153012514025e-172
Cpd	Cpd	4841.93503543407	1.2082449634959	0.0505244898747778	23.9140457724655	2.18787499431186e-126	5.55107643556806e-123
Ctla4	Ctla4	2841.31502842407	1.33729512298443	0.0580547022479036	23.0350871024014	2.07539445307743e-117	4.38807567195672e-114
Irf8	Irf8	1227.69109610593	1.96654674339254	0.0860064818749055	22.86509924046	1.03416810143415e-115	1.87420807639909e-112
Skil	Skil	1394.84226964526	1.63654394613868	0.0730231753816468	22.4112952851678	3.05423619191317e-111	4.84325504132631e-108
Rorc	Rorc	1325.04717720204	1.71216551570721	0.0791953795744784	21.6195127153475	1.17713529710553e-103	1.65923759767563e-100
Lad1	Lad1	1964.51503064327	1.28292406927389	0.0623021096822371	20.5919843776922	3.23830683520021e-94	4.10811605113498e-91
Adam19	Adam19	598.009486020723	1.96167437058878	0.10533893952855	18.6224997077848	2.11124872069726e-77	2.43484557006958e-74
Pdgfb	Pdgfb	3435.71356807628	0.983916448894215	0.0553764049106429	17.7677920854901	1.25535331222114e-70	1.32711767656978e-67
Fcrl1	Fcrl1	395.527696940094	2.27869566224507	0.131302821589705	17.3545064352505	1.82360935030091e-67	1.77956217060903e-64
Dusp4	Dusp4	1091.4163763493	1.3249124710999	0.0780383040074718	16.9777199536916	1.20060498578808e-64	1.08791963212197e-61
Malt1	Malt1	3709.45302614443	0.877272960036524	0.0522846524746262	16.7787853321253	3.48899782561561e-63	2.95076176105065e-60
Pmepa1	Pmepa1	240.745004772139	2.76159068567007	0.16883179826827	16.3570530788399	3.87427694841843e-60	3.07181733547727e-57
Lta	Lta	1236.52916091262	1.22601780518669	0.0753308166824046	16.2751163359291	1.48237511204571e-59	1.10620062773011e-56
