pred_pressure,pressure
0.4010862410068512,7.524743195898316
8.300471305847168,9.28229683217872
17.1317138671875,10.33682901394696
19.055164337158203,9.84471399578846
16.68088150024414,11.180454759361556
13.380857467651367,11.531965486617624
11.449125289916992,11.110152613910332
11.269636154174805,12.375591232032221
11.787917137145996,12.445893377483447
12.503762245178223,13.219216977446818
13.307165145874023,13.219216977446818
13.62604808807373,13.711331995605335
13.75002670288086,14.97677061372724
13.67744255065918,14.34405130466627
13.887858390808105,15.04707275917843
14.29293155670166,15.117374904629656
14.486176490783691,14.695562031922364
14.793134689331055,15.820396359141819
14.856243133544922,15.750094213690607
14.911087989807129,16.38281352275156
15.236648559570312,16.38281352275156
15.496954917907715,15.961000650044253
15.842265129089355,17.085834977263726
15.93920612335205,16.94523068636129
15.967056274414062,17.50764784997101
16.22237205505371,17.367043559068573
16.40612030029297,18.14036715903195
16.656452178955078,17.788856431775887
16.860374450683594,18.562180031739253
17.071125030517578,17.15613712271493
4.604487419128418,9.84471399578846
2.705061197280884,7.876253923154397
3.7235829830169678,8.227764650410476
5.575053691864014,7.384138904995879
7.116730690002441,6.751419595934944
6.390583515167236,7.7356496322519614
5.212891101837158,6.399908868678847
5.576260566711426,6.399908868678847
5.687198162078857,7.243534614093443
5.380620002746582,5.9077938505203464
5.49464225769043,6.610815305032508
5.018636703491211,6.329606723227638
4.968783855438232,6.259304577776413
5.016438961029053,6.8217217413861535
4.968378067016602,5.9780959959715565
5.4402756690979,6.399908868678847
5.577996730804443,6.610815305032508
5.6663665771484375,6.962326032288589
5.767432689666748,6.540513159581282
5.915073394775391,6.8217217413861535
5.737748146057129,6.470211014130072
5.663410663604736,7.032628177739799
5.544183254241943,6.189002432325218
5.7117085456848145,7.032628177739799
5.514865398406982,6.8217217413861535
5.630451679229736,7.032628177739799
5.726176738739014,6.751419595934944
5.800701141357422,7.102930323191009
5.701549530029297,5.696887414166684
5.748847007751465,6.540513159581282
5.293869495391846,5.837491705069121
5.2768964767456055,6.259304577776413
5.223191738128662,5.696887414166684
5.297713279724121,6.118700286873993
5.161055564880371,5.626585268715477
5.16499137878418,5.9780959959715565
5.057640552520752,5.55628312326425
5.087546348571777,5.696887414166684
5.0091705322265625,5.345376686910621
4.971795082092285,5.626585268715477
4.859035491943359,5.13447025055696
4.880509853363037,5.485980977813057
4.771842956542969,5.0641681051057486
4.786346435546875,5.204772396008185
4.7028608322143555,5.0641681051057486
4.664600372314453,5.204772396008185
4.628265380859375,4.993865959654523
4.653095722198486,5.0641681051057486
4.609996795654297,5.13447025055696
0.6016032695770264,5.0641681051057486
2.4436161518096924,6.751419595934944
10.996365547180176,12.305289086581011
20.420398712158203,18.70278432264168
27.421611785888672,24.53786239509263
31.302417755126953,27.842063231299797
32.750579833984375,27.20934392223884
32.03002166748047,26.365718176824235
28.793148040771484,25.311185995056
25.12346649169922,23.97544523148289
22.542537689208984,24.11604952238532
21.408710479736328,25.592394576860872
21.959653854370117,24.11604952238532
23.722532272338867,22.850610904263434
24.053569793701172,22.147589449751273
23.02606201171875,23.27242377697073
21.952184677124023,26.436020322275468
22.20039939880371,27.349948213141275
24.147523880004883,25.100279558702354
25.422521591186523,23.202121631519518
23.960189819335938,22.92091304971466
21.496004104614258,25.100279558702354
20.63152313232422,25.803301013214515
22.4025936126709,23.5536323587756
24.490428924560547,22.2178915952025
24.02273178100586,22.78030875881223
22.394771575927734,25.592394576860872
21.954164505004883,26.576624613177906
23.691604614257812,24.53786239509263
25.24703025817871,22.850610904263434
24.133996963500977,23.202121631519518
21.972980499267578,25.592394576860872
21.44818115234375,23.623934504226817
6.7650909423828125,8.579275377666558
