SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,06,001,California,Alameda County,1,1510271,740573,769698,97652,50259,47393,167074,85220,81854,75895,38989,36906,150090,76299,73791,1208148,585882,622266,1169650,566105,603545,663138,331422,331716,455695,225462,230233,396119,192688,203431,167746,71656,96090,97652,50259,47393,94546,48145,46401,91070,46403,44667,100394,51445,48949,107049,54515,52534,113597,56185,57412,114607,56256,58351,115275,57062,58213,112216,55959,56257,114111,56168,57943,108506,53431,55075,94648,45580,49068,78854,37509,41345,52663,24568,28095,37774,17060,20714,29185,12617,16568,23391,9144,14247,24733,8267,16466,36.6,35.6,37.5
050,06,001,California,Alameda County,2,1510258,740568,769690,97650,50257,47393,167074,85220,81854,75895,38989,36906,150088,76299,73789,1208137,585879,622258,1169639,566102,603537,663134,331422,331712,455693,225462,230231,396111,192684,203427,167747,71657,96090,97650,50257,47393,94546,48145,46401,91070,46403,44667,100394,51445,48949,107047,54515,52532,113597,56185,57412,114607,56257,58350,115273,57061,58212,112216,55959,56257,114109,56167,57942,108502,53429,55073,94648,45580,49068,78852,37508,41344,52663,24568,28095,37775,17061,20714,29185,12617,16568,23391,9144,14247,24733,8267,16466,36.6,35.6,37.5
050,06,001,California,Alameda County,3,1512986,741756,771230,97656,50198,47458,167055,85266,81789,75672,38848,36824,149975,76089,73886,1211071,587265,623806,1172603,567444,605159,663129,331231,331898,455901,225578,230323,397746,193519,204227,168981,72258,96723,97656,50198,47458,94491,48154,46337,90983,46396,44587,99690,51061,48629,107538,54592,52946,113575,56246,57329,114818,56339,58479,114905,56854,58051,112603,56139,56464,113877,56108,57769,108870,53598,55272,95301,45954,49347,79698,37859,41839,53350,24901,28449,38068,17200,20868,29248,12651,16597,23339,9173,14166,24976,8333,16643,36.6,35.7,37.6
050,06,001,California,Alameda County,4,1530915,750107,780808,97776,50116,47660,167948,85847,82101,74861,38320,36541,150704,76052,74652,1228487,595618,632869,1190330,575824,614506,667678,333082,334596,460352,227956,232396,404834,196960,207874,174440,74856,99584,97776,50116,47660,95091,48566,46525,91096,46527,44569,97340,49771,47569,109986,55355,54631,114835,57103,57732,117136,57516,59620,113912,56325,57587,114469,57012,57457,112966,55779,57187,110387,54271,56116,97845,47351,50494,83636,39559,44077,56094,26288,29806,39327,17701,21626,29814,12916,16898,23210,9240,13970,25995,8711,17284,36.8,35.9,37.8
050,06,001,California,Alameda County,5,1553764,760739,793025,97500,49848,47652,169956,86949,83007,74108,37818,36290,151051,76094,74957,1249899,605517,644382,1212200,586124,626076,676491,336857,339634,469410,232088,237322,408585,198920,209665,183154,79022,104132,97500,49848,47652,96716,49457,47259,91318,46635,44683,96368,49064,47304,110713,55705,55008,117090,58197,58893,121010,59370,61640,114868,56602,58266,116442,57919,58523,111738,55318,56420,111558,54796,56762,100471,48690,51781,84818,40116,44702,61744,28941,32803,41005,18477,22528,30390,13150,17240,23271,9362,13909,26744,9092,17652,37.0,36.1,37.9
050,06,001,California,Alameda County,6,1579593,773696,805897,97343,49794,47549,172707,88324,84383,73073,37085,35988,150440,75735,74705,1273664,617287,656377,1236470,598493,637977,687062,341980,345082,481358,238336,243022,413228,201408,211820,191444,83014,108430,97343,49794,47549,98244,50400,47844,92272,47100,45172,95483,48356,47127,110221,55288,54933,121471,60640,60831,125804,61857,63947,116630,57633,58997,117453,58206,59247,110793,55141,55652,112739,55259,57480,103074,50169,52905,86622,40839,45783,65843,30775,35068,43426,19752,23674,31317,13585,17732,23453,9532,13921,27405,9370,18035,37.1,36.2,38.0
050,06,001,California,Alameda County,7,1607792,787690,820102,97784,49975,47809,173857,88727,85130,73086,37181,35905,148744,74674,74070,1299859,630390,669469,1263065,611807,651258,699187,348184,351003,495871,245814,250057,418326,204239,214087,200124,87080,113044,97784,49975,47809,98734,50619,48115,93637,47593,46044,94535,47746,46789,108781,54624,54157,127951,63949,64002,130277,64057,66220,119580,59415,60165,118063,58393,59670,110570,55198,55372,113955,55825,58130,105038,51191,53847,88763,42025,46738,69840,32568,37272,45794,20899,24895,32518,14230,18288,23864,9728,14136,28108,9655,18453,37.2,36.2,38.1
050,06,001,California,Alameda County,8,1634538,801625,832913,98204,50230,47974,174913,89246,85667,73374,37455,35919,145318,72763,72555,1324264,643159,681105,1288047,624694,663353,710333,354390,355943,510267,253669,256598,423594,207207,216387,208868,91055,117813,98204,50230,47974,99183,50663,48520,94356,48080,46276,94196,47469,46727,105870,53252,52618,134170,67079,67091,134289,66453,67836,124143,61889,62254,117665,58248,59417,112553,56121,56432,113096,55575,57521,106810,52093,54717,91135,43418,47717,73734,34273,39461,48364,22010,26354,33675,14820,18855,24300,10016,14284,28795,9936,18859,37.2,36.3,38.1
050,06,001,California,Alameda County,9,1650950,810926,840024,97714,50145,47569,174846,89197,85649,73229,37481,35748,142097,71133,70964,1341589,652751,688838,1305161,634103,671058,717448,358649,358799,520335,259387,260948,425960,208919,217041,216769,94664,122105,97714,50145,47569,98487,50272,48215,94572,48277,46295,94028,47440,46588,103085,51822,51263,138138,69130,69008,137575,68556,69019,127698,63676,64022,116924,58025,58899,114035,56920,57115,111350,54936,56414,107458,52387,55071,93117,44676,48441,76787,35504,41283,50892,23232,27660,34717,15277,19440,24917,10358,14559,29456,10293,19163,37.3,36.5,38.2
050,06,001,California,Alameda County,10,1660196,816390,843806,97417,49956,47461,173676,88781,84895,73986,37774,36212,139511,69766,69745,1352190,658817,693373,1315117,639879,675238,720525,360898,359627,525802,262897,262905,425663,209174,216489,224141,98042,126099,97417,49956,47461,97027,49523,47504,95423,48797,46626,93698,47363,46335,101025,50638,50387,138556,69664,68892,139161,69745,69416,131046,65371,65675,117039,58117,58922,114668,57186,57482,108953,53975,54978,107469,52451,55018,94573,45562,49011,77261,35709,41552,55347,25227,30120,36201,15955,20246,25369,10601,14768,29963,10550,19413,37.5,36.7,38.3
