SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,36,001,New York,Albany County,1,304204,147076,157128,15286,7821,7465,30075,15377,14698,15270,7831,7439,40194,19933,20261,251442,120070,131372,243573,116047,127526,128509,63849,64660,76740,37997,38743,84325,40923,43402,42314,17194,25120,15286,7821,7465,16131,8224,7907,17639,9065,8574,23752,11925,11827,28017,13927,14090,21669,10751,10918,17853,8924,8929,17325,8536,8789,19893,9786,10107,22637,10999,11638,22788,11128,11660,21019,10224,10795,17881,8572,9309,11968,5528,6440,8676,3777,4899,7712,3181,4531,6858,2604,4254,7100,2104,4996,38.5,36.8,40.0
050,36,001,New York,Albany County,2,304208,147076,157132,15288,7821,7467,30075,15377,14698,15269,7830,7439,40194,19933,20261,251444,120070,131374,243576,116048,127528,128509,63849,64660,76741,37998,38743,84328,40923,43405,42313,17194,25119,15288,7821,7467,16131,8224,7907,17639,9065,8574,23751,11924,11827,28017,13927,14090,21670,10752,10918,17854,8924,8930,17325,8536,8789,19892,9786,10106,22637,10999,11638,22788,11127,11661,21019,10225,10794,17884,8572,9312,11966,5527,6439,8676,3777,4899,7713,3181,4532,6858,2605,4253,7100,2104,4996,38.5,36.8,40.0
050,36,001,New York,Albany County,3,304086,147026,157060,15275,7805,7470,29933,15303,14630,15203,7778,7425,40508,20061,20447,251507,120134,131373,243675,116140,127535,128438,63846,64592,76382,37887,38495,84337,40923,43414,42448,17269,25179,15275,7805,7470,16061,8188,7873,17527,8995,8532,23922,11994,11928,28134,13965,14169,21544,10730,10814,17956,8977,8979,17114,8428,8686,19768,9752,10016,22475,10898,11577,22722,11104,11618,21061,10256,10805,18079,8665,9414,12044,5568,6476,8719,3797,4922,7672,3156,4516,6851,2620,4231,7162,2128,5034,38.5,36.8,40.0
050,36,001,New York,Albany County,4,304596,147456,157140,15161,7791,7370,29515,15170,14345,15003,7671,7332,41777,20642,21135,252629,120775,131854,244917,116824,128093,128736,64011,64725,75559,37535,38024,84673,41046,43627,42908,17601,25307,15161,7791,7370,15838,8149,7689,17280,8858,8422,24419,12246,12173,28758,14230,14528,21239,10682,10557,18558,9255,9303,16390,7958,8432,19372,9640,9732,21839,10560,11279,22619,11005,11614,21208,10329,10879,19007,9152,9855,12397,5758,6639,8948,3932,5016,7555,3099,4456,6770,2633,4137,7238,2179,5059,38.4,36.6,40.1
050,36,001,New York,Albany County,5,305723,147934,157789,15233,7799,7434,29225,14966,14259,14707,7510,7197,43392,21415,21977,254063,121493,132570,246558,117659,128899,129522,64303,65219,74958,37206,37752,83912,40634,43278,44296,18404,25892,15233,7799,7434,15699,8135,7564,17061,8659,8402,24468,12211,12257,30096,14886,15210,20772,10480,10292,19171,9509,9662,16258,7906,8352,18757,9311,9446,21140,10263,10877,22486,10924,11562,21407,10401,11006,18879,9046,9833,13705,6431,7274,9223,4066,5157,7378,3082,4296,6580,2545,4035,7410,2280,5130,38.1,36.4,39.8
050,36,001,New York,Albany County,6,306589,148233,158356,15447,7873,7574,28760,14683,14077,14466,7339,7127,44334,21908,22426,255335,122071,133264,247916,118338,129578,130221,64612,65609,74879,37124,37755,83090,40223,42867,45613,19083,26530,15447,7873,7574,15461,7974,7487,16757,8468,8289,24133,12028,12105,31209,15460,15749,20428,10269,10159,19823,9795,10028,16506,8123,8383,18122,8937,9185,20342,9913,10429,22227,10788,11439,21510,10432,11078,19011,9090,9921,14399,6767,7632,9887,4431,5456,7362,3046,4316,6436,2504,3932,7529,2335,5194,38.0,36.3,39.6
050,36,001,New York,Albany County,7,307151,148762,158389,15549,7976,7573,28478,14539,13939,14337,7243,7094,45395,22385,23010,256108,122712,133396,248787,119004,129783,130570,64902,65668,74338,37026,37312,82030,39759,42271,47024,19834,27190,15549,7976,7573,15418,7929,7489,16560,8362,8198,23782,11851,11931,32450,16025,16425,19832,10042,9790,19929,9908,10021,17003,8433,8570,17574,8643,8931,19602,9626,9976,22048,10729,11319,21354,10347,11007,19026,9057,9969,15381,7277,8104,10331,4637,5694,7398,3098,4300,6232,2410,3822,7682,2412,5270,37.9,36.3,39.5
050,36,001,New York,Albany County,8,307433,148892,158541,15636,8005,7631,28141,14349,13792,14073,7161,6912,45940,22718,23222,256815,123064,133751,249583,119377,130206,130774,64912,65862,74099,36750,37349,81320,39550,41770,48224,20359,27865,15636,8005,7631,15379,7936,7443,16100,8130,7970,23521,11654,11867,33154,16508,16646,19553,9818,9735,19937,9877,10060,17618,8749,8869,16991,8306,8685,19172,9500,9672,21596,10490,11106,21370,10353,11017,19182,9207,9975,16251,7634,8617,10627,4772,5855,7495,3170,4325,6071,2318,3753,7780,2465,5315,37.8,36.3,39.4
050,36,001,New York,Albany County,9,307597,148994,158603,15768,8077,7691,27872,14259,13613,13728,6890,6838,45803,22604,23199,257334,123334,134000,250229,119768,130461,130825,64863,65962,74572,36990,37582,80423,39154,41269,49431,21020,28411,15768,8077,7691,15339,7914,7425,15811,7966,7845,23128,11427,11701,33125,16446,16679,20113,9988,10125,19929,10083,9846,18097,8974,9123,16433,7945,8488,18813,9352,9461,20986,10170,10816,21303,10313,10990,19321,9319,10002,17026,7989,9037,10940,4941,5999,7719,3307,4412,5940,2281,3659,7806,2502,5304,37.8,36.4,39.3
050,36,001,New York,Albany County,10,307717,149017,158700,15749,8151,7598,27855,14257,13598,13507,6753,6754,45405,22300,23105,257554,123342,134212,250606,119856,130750,130994,64843,66151,75315,37410,37905,79144,38485,40659,50742,21661,29081,15749,8151,7598,15478,7948,7530,15610,7929,7681,22848,11235,11613,32831,16198,16633,20836,10384,10452,19688,9985,9703,18568,9191,9377,16223,7850,8373,18323,9076,9247,20252,9818,10434,21051,10197,10854,19518,9394,10124,16892,7925,8967,12144,5547,6597,8061,3436,4625,5863,2307,3556,7782,2446,5336,37.8,36.4,39.3
050,36,001,New York,Albany County,11,306585,148465,158120,15472,8049,7423,27724,14207,13517,13169,6560,6609,44717,21939,22778,256966,123010,133956,250220,119649,130571,130591,64637,65954,75861,37712,38149,77674,37720,39954,51968,22278,29690,15472,8049,7423,15455,7871,7584,15425,7910,7515,22470,10992,11478,32260,15933,16327,21181,10524,10657,19525,9900,9625,18851,9291,9560,16304,7997,8307,17774,8748,9026,19461,9425,10036,20812,10082,10730,19627,9465,10162,16961,7940,9021,12805,5856,6949,8660,3741,4919,5856,2289,3567,7686,2452,5234,38.0,36.6,39.4
050,36,001,New York,Albany County,12,305506,147818,157688,15204,7841,7363,27656,14252,13404,12905,6381,6524,44050,21550,22500,256393,122598,133795,249741,119344,130397,130232,64404,65828,76354,38015,38339,76065,36867,39198,53272,22912,30360,15204,7841,7363,15584,8026,7558,15149,7768,7381,22085,10754,11331,31793,15635,16158,21533,10749,10784,19323,9742,9581,18944,9354,9590,16554,8170,8384,17005,8336,8669,18699,9085,9614,20668,9991,10677,19693,9455,10238,17003,7934,9069,13715,6316,7399,9039,3903,5136,5915,2348,3567,7600,2411,5189,38.2,36.8,39.5
050,36,003,New York,Allegany County,1,48946,24696,24250,2667,1313,1354,5317,2758,2559,2592,1327,1265,7748,4205,3543,39705,19997,19708,38370,19298,19072,19783,10237,9546,10069,5023,5046,13110,6623,6487,7443,3447,3996,2667,1313,1354,2895,1539,1356,3048,1537,1511,4953,2646,2307,4761,2568,2193,2494,1258,1236,2372,1202,1170,2504,1236,1268,2699,1327,1372,3282,1638,1644,3550,1796,1754,3295,1661,1634,2983,1528,1455,2154,1074,1080,1777,879,898,1409,667,742,1094,471,623,1009,356,653,37.8,36.2,39.2
050,36,003,New York,Allegany County,2,48923,24685,24238,2663,1311,1352,5318,2759,2559,2592,1327,1265,7745,4204,3541,39685,19987,19698,38350,19288,19062,19776,10234,9542,10065,5021,5044,13101,6618,6483,7439,3445,3994,2663,1311,1352,2898,1541,1357,3046,1536,1510,4952,2646,2306,4759,2567,2192,2490,1256,1234,2371,1201,1170,2503,1236,1267,2701,1328,1373,3279,1636,1643,3545,1793,1752,3294,1661,1633,2983,1528,1455,2150,1072,1078,1777,879,898,1409,667,742,1094,471,623,1009,356,653,37.8,36.2,39.2
050,36,003,New York,Allegany County,3,48971,24719,24252,2652,1298,1354,5313,2746,2567,2579,1330,1249,7738,4201,3537,39753,20038,19715,38427,19345,19082,19778,10244,9534,10082,5036,5046,13139,6637,6502,7468,3471,3997,2652,1298,1354,2888,1535,1353,3046,1534,1512,4957,2648,2309,4739,2560,2179,2514,1268,1246,2371,1200,1171,2489,1239,1250,2708,1329,1379,3267,1633,1634,3551,1792,1759,3312,1672,1640,3009,1540,1469,2154,1083,1071,1785,875,910,1415,675,740,1097,481,616,1017,357,660,37.8,36.3,39.2
050,36,003,New York,Allegany County,4,48800,24665,24135,2640,1310,1330,5239,2688,2551,2527,1331,1196,7662,4145,3517,39688,20004,19684,38394,19336,19058,19624,10174,9450,10044,5031,5013,13201,6661,6540,7487,3499,3988,2640,1310,1330,2832,1506,1326,3016,1515,1501,4927,2642,2285,4653,2501,2152,2524,1277,1247,2400,1199,1201,2400,1231,1169,2720,1324,1396,3122,1569,1553,3550,1794,1756,3409,1712,1697,3120,1586,1534,2189,1119,1070,1802,862,940,1425,690,735,1061,471,590,1010,357,653,37.9,36.4,39.4
050,36,003,New York,Allegany County,5,48210,24337,23873,2593,1293,1300,5127,2646,2481,2492,1296,1196,7348,3962,3386,39268,19763,19505,37998,19102,18896,19130,9913,9217,9909,4966,4943,13013,6556,6457,7728,3618,4110,2593,1293,1300,2769,1463,1306,2977,1494,1483,4746,2571,2175,4475,2376,2099,2515,1269,1246,2404,1196,1208,2361,1198,1163,2629,1303,1326,2960,1480,1480,3506,1771,1735,3452,1740,1712,3095,1565,1530,2381,1215,1166,1806,869,937,1427,683,744,1064,483,581,1050,368,682,38.4,37.0,39.8
050,36,003,New York,Allegany County,6,47900,24191,23709,2555,1299,1256,5026,2602,2424,2500,1303,1197,7190,3860,3330,39081,19672,19409,37819,18987,18832,18945,9832,9113,9865,4969,4896,12863,6450,6413,7901,3708,4193,2555,1299,1256,2698,1405,1293,2938,1497,1441,4675,2541,2134,4405,2322,2083,2529,1295,1234,2397,1193,1204,2352,1194,1158,2587,1287,1300,2838,1391,1447,3452,1746,1706,3461,1761,1700,3112,1552,1560,2496,1274,1222,1852,889,963,1441,683,758,1059,480,579,1053,382,671,38.7,37.3,40.2
050,36,003,New York,Allegany County,7,47652,24079,23573,2514,1306,1208,4921,2534,2387,2420,1230,1190,7148,3870,3278,39038,19672,19366,37797,19009,18788,18799,9776,9023,9810,4946,4864,12725,6369,6356,8114,3824,4290,2514,1306,1208,2654,1329,1325,2846,1475,1371,4621,2501,2120,4368,2329,2039,2564,1343,1221,2395,1162,1233,2355,1196,1159,2496,1245,1251,2758,1355,1403,3327,1658,1669,3473,1782,1691,3167,1574,1593,2600,1321,1279,1931,936,995,1451,692,759,1060,491,569,1072,384,688,38.9,37.6,40.5
050,36,003,New York,Allegany County,8,47334,23976,23358,2485,1336,1149,4854,2499,2355,2400,1199,1201,7106,3872,3234,38836,19576,19260,37595,18942,18653,18603,9653,8950,9679,4876,4803,12531,6282,6249,8279,3912,4367,2485,1336,1149,2590,1289,1301,2846,1504,1342,4563,2434,2129,4361,2343,2018,2472,1305,1167,2415,1171,1244,2392,1210,1182,2400,1190,1210,2687,1335,1352,3187,1589,1598,3426,1741,1685,3231,1617,1614,2773,1401,1372,1928,948,980,1449,689,760,1075,499,576,1054,375,679,39.1,37.5,40.7
050,36,003,New York,Allegany County,9,47044,23863,23181,2447,1308,1139,4843,2498,2345,2333,1169,1164,7071,3866,3205,38609,19473,19136,37421,18888,18533,18383,9546,8837,9544,4804,4740,12375,6200,6175,8431,4018,4413,2447,1308,1139,2641,1320,1321,2767,1471,1296,4515,2400,2115,4324,2342,1982,2474,1275,1199,2440,1193,1247,2324,1153,1171,2306,1183,1123,2645,1308,1337,3049,1521,1528,3420,1740,1680,3261,1631,1630,2876,1446,1430,1964,994,970,1471,685,786,1068,518,550,1052,375,677,39.0,37.5,40.5
050,36,003,New York,Allegany County,10,46639,23683,22956,2500,1340,1160,4705,2417,2288,2322,1188,1134,6869,3750,3119,38283,19313,18970,37112,18738,18374,18079,9372,8707,9472,4754,4718,12204,6149,6055,8567,4085,4482,2500,1340,1160,2545,1276,1269,2744,1461,1283,4428,2352,2076,4179,2266,1913,2417,1252,1165,2426,1175,1251,2383,1190,1193,2246,1137,1109,2603,1321,1282,2894,1435,1459,3366,1705,1661,3341,1688,1653,2868,1436,1432,2121,1075,1046,1476,689,787,1031,498,533,1071,387,684,39.4,37.9,40.8
050,36,003,New York,Allegany County,11,46332,23517,22815,2412,1285,1127,4689,2394,2295,2300,1238,1062,6748,3660,3088,38093,19205,18888,36931,18600,18331,17893,9299,8594,9401,4710,4691,11951,6010,5941,8831,4220,4611,2412,1285,1127,2583,1314,1269,2662,1389,1273,4386,2359,2027,4106,2230,1876,2276,1137,1139,2441,1233,1208,2390,1187,1203,2294,1153,1141,2522,1275,1247,2770,1349,1421,3321,1688,1633,3338,1698,1640,2922,1450,1472,2233,1148,1085,1532,717,815,1061,496,565,1083,409,674,39.8,38.4,41.2
