SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,33,001,New Hampshire,Belknap County,1,60088,29480,30608,3047,1499,1548,6234,3189,3045,3200,1665,1535,4007,2078,1929,49265,24025,25240,47607,23127,24480,20309,10096,10213,13852,6739,7113,19691,9643,10048,10057,4667,5390,3047,1499,1548,3296,1678,1618,3688,1897,1791,3742,1959,1783,2715,1398,1317,3139,1516,1623,3050,1489,1561,3548,1712,1836,4115,2022,2093,4929,2421,2508,5220,2528,2692,4959,2473,2486,4583,2221,2362,3259,1652,1607,2198,1073,1125,1720,813,907,1436,621,815,1444,508,936,44.7,44.0,45.3
050,33,001,New Hampshire,Belknap County,2,60075,29475,30600,3048,1500,1548,6236,3191,3045,3198,1664,1534,4003,2075,1928,49249,24017,25232,47593,23120,24473,20308,10094,10214,13857,6741,7116,19682,9639,10043,10051,4665,5386,3048,1500,1548,3296,1678,1618,3690,1899,1791,3739,1957,1782,2712,1396,1316,3139,1516,1623,3051,1489,1562,3550,1713,1837,4117,2023,2094,4930,2422,2508,5217,2526,2691,4954,2472,2482,4581,2219,2362,3259,1653,1606,2196,1072,1124,1718,812,906,1434,620,814,1444,508,936,44.7,44.0,45.3
050,33,001,New Hampshire,Belknap County,3,60101,29492,30609,3047,1507,1540,6204,3176,3028,3185,1646,1539,4029,2099,1930,49311,24039,25272,47665,23163,24502,20260,10075,10185,13800,6713,7087,19724,9653,10071,10112,4698,5414,3047,1507,1540,3293,1678,1615,3665,1881,1784,3732,1950,1782,2728,1412,1316,3138,1510,1628,3068,1494,1574,3507,1698,1809,4087,2011,2076,4887,2408,2479,5227,2530,2697,4972,2470,2502,4638,2245,2393,3291,1668,1623,2214,1076,1138,1716,816,900,1439,621,818,1452,517,935,44.8,44.1,45.4
050,33,001,New Hampshire,Belknap County,4,60335,29630,30705,3028,1498,1530,6134,3162,2972,3124,1577,1547,4163,2211,1952,49647,24200,25447,48049,23393,24656,20201,10066,10135,13672,6650,7022,19838,9715,10123,10376,4817,5559,3028,1498,1530,3287,1687,1600,3605,1847,1758,3661,1902,1759,2868,1514,1354,3183,1539,1644,3203,1549,1654,3304,1605,1699,3982,1957,2025,4681,2309,2372,5307,2590,2717,5022,2467,2555,4828,2349,2479,3418,1738,1680,2306,1094,1212,1743,829,914,1433,624,809,1476,532,944,45.1,44.3,45.7
050,33,001,New Hampshire,Belknap County,5,60438,29668,30770,2962,1469,1493,6096,3127,2969,3085,1558,1527,4288,2260,2028,49857,24303,25554,48295,23514,24781,20140,10030,10110,13520,6596,6924,19547,9551,9996,10940,5107,5833,2962,1469,1493,3299,1684,1615,3550,1827,1723,3587,1855,1732,3033,1579,1454,3134,1540,1594,3295,1593,1702,3187,1553,1634,3904,1910,1994,4477,2185,2292,5281,2608,2673,5103,2455,2648,4686,2303,2383,3828,1924,1904,2410,1165,1245,1775,838,937,1399,622,777,1528,558,970,45.3,44.5,46.1
050,33,001,New Hampshire,Belknap County,6,60235,29624,30611,2880,1443,1437,6018,3075,2943,2975,1551,1424,4263,2227,2036,49871,24317,25554,48362,23555,24807,19804,9896,9908,13288,6514,6774,19334,9464,9870,11477,5350,6127,2880,1443,1437,3269,1666,1603,3471,1805,1666,3443,1770,1673,3073,1612,1461,3095,1549,1546,3254,1563,1691,3145,1558,1587,3794,1844,1950,4314,2095,2219,5194,2562,2632,5152,2493,2659,4674,2314,2360,4075,2006,2069,2647,1294,1353,1765,846,919,1413,624,789,1577,580,997,45.9,45.0,46.7
050,33,001,New Hampshire,Belknap County,7,60285,29633,30652,2803,1405,1398,5977,3057,2920,2982,1546,1436,4320,2251,2069,50047,24401,25646,48523,23625,24898,19569,9787,9782,12993,6363,6630,19246,9421,9825,11964,5590,6374,2803,1405,1398,3203,1628,1575,3500,1802,1698,3422,1785,1637,3154,1639,1515,2976,1508,1468,3266,1564,1702,3144,1554,1590,3607,1737,1870,4153,2036,2117,5129,2501,2628,5153,2480,2673,4811,2404,2407,4286,2086,2200,2839,1417,1422,1809,870,939,1394,613,781,1636,604,1032,46.3,45.5,47.2
050,33,001,New Hampshire,Belknap County,8,60370,29721,30649,2725,1368,1357,5969,3048,2921,2922,1535,1387,4384,2287,2097,50246,24567,25679,48754,23770,24984,19543,9815,9728,12935,6347,6588,19170,9370,9800,12265,5766,6499,2725,1368,1357,3230,1613,1617,3437,1789,1648,3432,1808,1624,3176,1660,1516,2978,1519,1459,3252,1563,1689,3204,1566,1638,3501,1699,1802,4053,1993,2060,4994,2462,2532,5155,2488,2667,4968,2427,2541,4456,2177,2279,2961,1478,1483,1898,896,1002,1367,623,744,1583,592,991,46.6,45.7,47.5
050,33,001,New Hampshire,Belknap County,9,60747,29950,30797,2739,1385,1354,5867,2971,2896,2881,1493,1388,4412,2323,2089,50725,24870,25855,49260,24101,25159,19559,9864,9695,12963,6405,6558,19143,9359,9784,12742,6014,6728,2739,1385,1354,3164,1582,1582,3400,1746,1654,3370,1760,1610,3226,1699,1527,3081,1610,1471,3165,1541,1624,3357,1619,1738,3360,1635,1725,3875,1912,1963,4848,2378,2470,5331,2606,2725,5089,2463,2626,4638,2256,2382,3115,1593,1522,1972,914,1058,1375,631,744,1642,620,1022,47.0,46.1,47.8
050,33,001,New Hampshire,Belknap County,10,60872,30026,30846,2751,1391,1360,5779,2904,2875,2801,1458,1343,4297,2272,2025,50962,25007,25955,49541,24273,25268,19554,9906,9648,13115,6519,6596,19031,9270,9761,13098,6212,6886,2751,1391,1360,3069,1540,1529,3369,1707,1662,3259,1734,1525,3180,1653,1527,3266,1680,1586,3200,1598,1602,3377,1639,1738,3272,1602,1670,3840,1874,1966,4590,2237,2353,5375,2650,2725,5226,2509,2717,4522,2191,2331,3466,1764,1702,2100,993,1107,1394,634,760,1616,630,986,47.2,46.3,48.1
050,33,001,New Hampshire,Belknap County,11,61145,30183,30962,2693,1396,1297,5699,2887,2812,2868,1476,1392,4241,2204,2037,51332,25175,26157,49885,24424,25461,19587,9924,9663,13218,6609,6609,18905,9197,9708,13521,6414,7107,2693,1396,1297,3019,1523,1496,3420,1729,1691,3270,1741,1529,3099,1574,1525,3340,1739,1601,3180,1611,1569,3397,1625,1772,3301,1634,1667,3781,1851,1930,4407,2129,2278,5391,2652,2739,5326,2565,2761,4520,2207,2313,3675,1814,1861,2322,1114,1208,1368,625,743,1636,654,982,47.6,46.6,48.5
050,33,001,New Hampshire,Belknap County,12,61303,30277,31026,2650,1374,1276,5735,2870,2865,2824,1479,1345,4158,2169,1989,51484,25284,26200,50094,24554,25540,19642,9953,9689,13321,6672,6649,18639,9037,9602,13976,6676,7300,2650,1374,1276,3039,1518,1521,3357,1719,1638,3300,1725,1575,3021,1556,1465,3352,1755,1597,3208,1637,1571,3443,1649,1794,3318,1631,1687,3686,1790,1896,4246,2045,2201,5292,2612,2680,5415,2590,2825,4649,2318,2331,3820,1843,1977,2463,1209,1254,1444,656,788,1600,650,950,47.8,46.8,48.8
050,33,003,New Hampshire,Carroll County,1,47818,23686,24132,1970,1042,928,4528,2334,2194,2419,1238,1181,2730,1421,1309,40147,19708,20439,38901,19072,19829,14210,7120,7090,9671,4754,4917,16662,8165,8497,9838,4732,5106,1970,1042,928,2317,1156,1161,2821,1471,1350,2690,1433,1257,1849,933,916,1991,1009,982,1936,949,987,2524,1224,1300,3220,1572,1648,4007,1939,2068,4340,2127,2213,4205,2057,2148,4110,2042,2068,3202,1648,1554,2289,1121,1168,1813,902,911,1340,585,755,1194,476,718,48.3,47.8,48.8
